Word,Frequency
豆袋,2
很强,2
相差太大,2
高个子,2
我带,2
双手,2
出远门,2
栏杆,2
隐秘性,2
耐住,2
格调高雅,2
来用,2
识别,2
更住,2
色彩鲜艳,2
耐看,2
这件,2
没热,2
满载而归,2
710min,2
有要,2
整齊,2
高走,2
VeryclosetoGuangzhoutowerwakingdistancein25minsConvenientlocationwithmanyrestaurantsCleanplacethreebedsforbigfamilyorgrouptripGoodvalue,2
大商,2
場多間,2
隆園區,2
近枕頭,2
明确提出,2
中近,2
五十九,2
非标,2
生还,2
解放,2
六分钟,2
在建,2
补偿,2
平常心,2
二十几分钟,2
棉絮,2
肥肠,2
多一事不如少一事,2
敞,2
扫脸,2
忽悠,2
外景,2
里床,2
蒙圈,2
嘿嘿嘿,2
失踪,2
宣传照,2
改为,2
一两次,2
盆,2
固体,2
主路,2
虽比,2
拉大,2
有线,2
涑,2
闺蜜来,2
车声,2
小黑,2
纯阳,2
屏住,2
最初,2
得手,2
楼宇,2
抢,2
叮,2
不太到,2
点名,2
助手,2
贴出来,2
较佳,2
隔光,2
实物图片,2
水机,2
一二分钟,2
投屏器,2
力推,2
开床,2
公共汽车,2
写出,2
内部空间,2
两人到,2
U,2
个性化,2
另一边,2
缺口,2
做肉,2
我手,2
搞出,2
还阔,2
用坏,2
面板,2
ItsveryconvenienttoeatdrinkandplayaroundThesmartpasswordlockissuitableforforeignersItcanstoreluggageforfreeanditsveryclosetothescenicspot,2
24h,2
轰轰,2
袖珍,2
LaubicacionespectaculartienesmilcosasparahacercercaynuestraanfitrionasiemprenosayudocontodoloqueleconsultabaexcelenteestadiaenGuangzhoumuyrecomendado,2
平靓证,2
茹伊,2
之弈,2
有景,2
警惕,2
犯,2
很贵要,2
安全措施,2
逼格,2
虚心接受,2
太迟,2
彩灯,2
可拍照,2
人特,2
落后,2
门帘,2
音乐教室,2
次来订,2
浪费时间,2
大設,2
施不錯,2
这么晚,2
Greatlocationandreallyenjoythestayhere,2
油煙味,2
玩能,2
新城区,2
消耗品,2
窄带,2
风棒,2
打星,2
录制,2
不忍心,2
预留,2
做做饭,2
桌上,2
台球桌,2
好订,2
大个子,2
支持,2
钩子,2
低点,2
远得,2
抽上来,2
辅食,2
足水,2
伸不直,2
供选择,2
諒給,2
冷清,2
热热闹闹,2
茶桌,2
疑有,2
留出,2
鐘總之體驗,2
开不开,2
举着,2
打鼓,2
破坏,2
打滴,2
123,2
短时,2
乱放,2
来租,2
外住,2
AbitfarfromthestationOthersperfect,2
平均,2
呼呼,2
中高档,2
低档,2
官,2
散发出,2
木材,2
阴森森,2
塘村,2
zhiubianfanhu,2
无可厚非,2
官塘,2
求同,2
款,2
敲敲,2
第五天,2
联络,2
四人份,2
芒果,2
照明灯,2
好要,2
搞清楚,2
羊城通,2
老化,2
很體,2
额,2
完就会,2
平摊,2
真香,2
通畅,2
不太凉,2
头太低,2
小游戏,2
斑斓,2
庭院,2
流水,2
热到,2
我住,2
最强,2
一壶,2
沏,2
电视柜,2
落下,2
感离,2
带齐,2
牙刷套,2
闲步,2
装风筒,2
外头,2
沉香,2
塑像,2
开瓶器,2
之王,2
顶部,2
卡牌,2
窗花,2
一盘,2
Veryniceappartement,2
腰床,2
农讲,2
淡泊宁静,2
返璞归真,2
眼泪,2
游乐园,2
床太硬,2
突兀,2
黄花梨,2
GreatlocationandspeedyresponsebythehostRequestswereattendedtoandissueswerefixedpromptlyValueformoneyandwilldefinitelyconsidertobooktheplaceagainiftravellinginlargegroup,2
心一,2
不知廉耻,2
调戏,2
veryrecommendedgreatlocation,2
比定,2
AhousewithallvintagedecorationsspaciouscleanveryconvenientlocationtaxicanbetakenatfrontdoorLotsrestaurantnearbyanancientChinakingBC200tombmuseumjustlocatedacrossthestreetveryinteresting,2
良日,2
共度,2
烟感,2
珍藏,2
素晴,2
八旬,2
携,2
心动,2
手脚,2
刮,2
起红,2
实属,2
沫,2
疙瘩,2
杀菌,2
卓卓,2
预计,2
调味,2
门禁系统,2
更干,2
外部,2
快速路,2
同居,2
塔住,2
Emmm,2
睡人,2
好脏,2
展览,2
时代,2
体,2
陋室铭,2
注册,2
中燃,2
实实在在,2
験,2
不太快,2
願,2
上涨,2
纪念堂,2
塔离,2
高质量,2
栖居,2
样,2
大风,2
诗意,2
居和喜,2
厨卫,2
净化器,2
下回,2
一个顶,2
远远,2
pengren,2
偌大,2
xians,2
xiao,2
宵,2
齊備,2
弄湿,2
意境,2
攜幼,2
密室,2
xiam,2
空门,2
湿气,2
扶,2
meiwe,2
xingjia,2
流花湖,2
出遊,2
巨大,2
没拍,2
无用,2
None,2
厕纸,2
高额,2
和员村,2
谨防,2
誠意,2
阿翅,2
半卷,2
映入眼帘,2
適房,2
水果盘,2
满园,2
Placewasnicecoolinteriordesignhostverypolitensupportusineveryquestion,2
上当受骗,2
定到,2
下哟,2
好楼,2
多处,2
半成品,2
离红,2
挺久,2
GreatplacewithgoodEnglishcommunicationfromthehostTheapartmentisconvenientlylocatedandthebuildingissafeDefinitelyrecommendedifyouarevisitingGuangzhou,2
身體,2
鐘特別,2
Wifi,2
房够,2
翠意,2
灭蟑螂,2
待遇,2
前有,2
上个月,2
l,2
步入,2
没醒,2
独板,2
yang,2
下廚,2
叫做,2
做客,2
輔料,2
電視用,2
手機,2
也乎,2
幻燈片,2
楼上住户,2
画质,2
程序,2
一切正常,2
祛水,2
站岗,2
恳切,2
变数,2
內畫,2
確大廈,2
電梯,2
老會,2
塔有,2
convenienttransportation,2
制,2
AccueilchaleureuxemplacementidalsituproximitdunmtroetdesruescommerantesPropretirrprochableArecommander,2
Prettygoodlocation20minwalkto,2
Theapartmentisonly5minswalkfromthefamousShangXiaJiupedestrianstreetwhereyoucanfindlotsoffoodandshoppingThereisafruitstoreandsmallbreakfasteatryjustoutsidetheblockThereisalsoasmallconveniencestoreTheapartmentisinanoldblockbutisitselfnewlyrenovatedItiscleanandspacious3roomswith2queenbedsand1kingbedCancomfortablyfit4guestsor6ifpetiteThematrressisthinandslightlyhardEachroomhasanopenrackwithmany,2
Welcomehome,2
ThisisagreatplaceExcellentlocationandreallyniceapartmentNikkiisalsoagreathostNothingwastoomuchtroubleIlldefinitelystayagain,2
充满活力,2
Reviews,2
维修保养,2
急事,2
认证,2
傲,2
居喜,2
TheapartmentisreallyniceThehostisreallynicetooTheaprtmentisclosetothesubwayapprox500mwalkingItsclosetothosewhowanttoattendthecantonfaironly2stationsawayWillbebackforsureifcomingtoguangzhou,2
车陂,2
贴切,2
不幸,2
responsiveinresponseandverygoodlocationveryclosetoMRTStationbesideyiuxiulotsoffoodplaces,2
南科韵路,2
文化底蕴,2
尤为,2
整潔度,2
極高間,2
过道,2
Thehostcanceledthisreservation4daysbeforearrivalThisisanautomatedposting,2
全家老小,2
咔嚓,2
几十秒,2
斑驳陆离,2
相得益彰,2
而行,2
難度,2
房管,2
泡沫,2
软垫,2
有住,2
属实,2
节奏,2
GreattimeattheapartmentItisverywelllocatedclosetoshoppingareaplustonsofplacestoeatThesubwaymetrostationisalsorelativelyclosesowewereabletoreacheasilyeachsightseeingattractioninGuangzhouInsideiscleancomfortablestylishandenoughspaciousItwasaverygoodstayinGuangzhouThanksalotIwouldrecommendthisplace,2
流行,2
语音,2
装好,2
特设,2
煤,2
火烧,2
会漏,2
丰盛,2
最贵,2
乾淨絕,2
挺贵,2
肺炎,2
香熏,2
兩,2
特价,2
強在,2
听听,2
服务性,2
少有,2
会滴,2
过滤网,2
电表,2
略低,2
综合性,2
壹,2
离正佳,2
订满,2
无线网,2
1020,2
五大,2
老鼠屎,2
方城,2
Buenservicioybuenacomunicacion,2
六七百米,2
提点,2
人车,2
盘龙,2
小型,2
点餐,2
送达,2
NicetostayheregoodlocationandcomfortableIwillbackagain,2
受用,2
屬,2
合,2
很旺,2
难调,2
万年,2
一百,2
管子,2
旗袍,2
拔掉,2
良苦用心,2
掀开,2
七人,2
积了,2
安全隐患,2
屋中,2
整全,2
没清,2
一个样,2
見識,2
萬象,2
广深,2
大廈,2
烘,2
有闻,2
时一,2
线路图,2
主卧室,2
新旧,2
GreatplaceforbiggroupstylishdecorgreatforpicturesGreathostreplyimmediately,2
一扇,2
过桥,2
K,2
房里呆,2
打掃,2
多芬,2
懒洋洋,2
DOVE,2
无忧,2
踏,2
消化,2
运动,2
鹭江,2
Greatlocationgreatcommunicationcomfortablestay,2
GreatplaceDefinitelyrecommendit,2
会断,2
XisapartmentisoneofthebestapartmentthatIhavebookedbyAirbnbNotonlycomfortablebutalsowarmjustmakeyoufeelthatyouarestayingaturownhomeIlikesitbesidethewindowwithmylittleLuckyPianocauseIcanplaywiththeCantonTowerBesidesthelocationisconvinceandtheapartmentiscleanyoucanalsoenjoythebigscreenonthebedAndofcourseMissXiisaresponsibleandwarmhearthostIreallyhopethatotherguestscankeepthisapartmentasbefore,2
有风,2
脚趾,2
单身公寓,2
独享,2
Greatplacetostay,2
LocationisneartoMetroStation,2
有余,2
2030,2
这处,2
不明,2
度要,2
电闸,2
朝阳,2
觅得,2
薄薄的,2
五天,2
返潮,2
位居,2
一走,2
人美心,2
美帮,2
陋巷,2
房屋结构,2
东门,2
色差,2
几年,2
ExcellentplaceveryresponsivehostlocationwasperfectconvenientgroceryshoppingandlotsofrestaurantchoicesdownstairsIlikethemostwasthe2in1washeranddryerTobeabletodolaundryanddrywithouthangingmademystaymorecomfortablethanexpected,2
说不出来,2
拍超,2
还算近,2
软靠,2
64,2
施展,2
三四,2
很細心,2
小点儿,2
先前,2
溫暖,2
耐思长,2
换着样,2
虽大,2
上佳,2
赞住,2
看得,2
两家子,2
全离,2
拉低,2
味床,2
香气,2
别墅设计,2
软和,2
薯条,2
挑毛病,2
现代人,2
中大,2
陡仅,2
GodlejlighedtilpengeneBeliggenhedenergodmennogetstjfradennrliggendebrnehaveKkkeneterlidtslidtSengeneergode,2
毕业,2
裝飾,2
楼顶上,2
时冷时热,2
锅铲,2
汇演,2
亲们,2
玩好,2
灶具,2
不写,2
字选,2
线离,2
鐵閘,2
卡頓,2
食市,2
年夜饭,2
人工,2
四楼,2
TheplaceisverycentriclocatedattheolddistrictofGuangzhoualotofnearbyrestaurantsTheflatisabitoldbutingeneralitsnotacceptable,2
称赞,2
GoodqualityHostwithperfectcommunicationCleanandcomfortable,2
复杂,2
要給,2
昏暗,2
不理,2
吊下来,2
六口,2
臭臭,2
灯一,2
有大有小,2
最要,2
吹气,2
goodtostay,2
細小一點,2
MorebetterthanthephotoswedefinitelylovethedesignandthedecorationOldCantonOldbutsuperclean,2
驱虫药,2
潔,2
光临,2
舊門,2
關不上,2
轉身,2
生命,2
胖胖的,2
3roomswith3bathroomwhichisprefect,2
时光隧道,2
還可,2
高一,2
工艺,2
知识,2
雪櫃廳,2
挺闹,2
閘鎖,2
上亮,2
睿智,2
起因,2
精神,2
几万,2
GreataccommodationsGreatlocationVerycleanandorganized,2
里暖心,2
民国时期,2
找路,2
Thehostputminimumeffortinhousekeepingsherequiredallgueststotakeawaythetrashesputonthedisposiblebeddingsandtakeitwithyouwhenyouleaveturnontherobotvacuumuponleavingyoualsohavetobuyyourowntowelsanddrinkingwater,2
ThelocationisconvenientYouhavetosharecommonareaswithotherswithinoneunit,2
老爷车,2
VeryGoodPlace,2
Thisplaceoffersbasicaccomodationsenoughtospendanightwithoutspecificcomfortnorhighcleanlinessexpectationsbutnotsuitableifyouarelookingforaplacewheretorest,2
Theonlygoodvalueaboutthisplaceisthelocation,2
水冲,2
十多万,2
完要,2
嘩聲,2
忐忑不安,2
大家庭,2
筹划,2
提下,2
爷爷,2
每個,2
隔成,2
可见一斑,2
電視,2
還是換,2
听戏,2
看因,2
手工,2
分開,2
慣,2
太靚,2
门前,2
幾天後習,2
廣州塔,2
理清,2
游闺蜜游,2
做作业,2
穿衣服,2
茉莉花茶,2
玫瑰花,2
随问,2
贵是,2
遊玩,2
山下,2
办货,2
心中,2
中等,2
背上,2
哈姆雷特,2
床够,2
太薄,2
数量,2
毯子,2
給予,2
宝妈,2
棒呆,2
烟消云散,2
VeryniceplaceandFengyiisaveryNicepersonne,2
灵活,2
brt,2
颠覆,2
老久,2
看法,2
Supernicehostsuperfriendlyhelpfulandcaring,2
wasveryresponsiveofourenquiriesthroughoutthetripandwasveryhelpful,2
追番,2
再直,2
意,2
配送费,2
很潮,2
婆婆,2
游乐,2
看不出,2
Locationisgreatfriendlyhelpfulineveryquestion,2
Goodlocationandverynearbyto,2
赋予,2
Greatcommunicationandhospitality,2
SecondvisitatthisapartmentAlwaysapleasuretostayhereWillbebacksoon,2
GoodhostbestlocationenglishalsogoodGoingtostayagainnexttime,2
niceapartmentgoodlocationclosetobustrammetroandpedestrianarealivingashome,2
帶,2
反應,2
企,2
兒童,2
EnjoyedtheinterestingspaceandartisticdecorWedidntlackanythingweneededforthestay,2
ConvenienceStoreandbreakfastshopnearby,2
咗,2
EverythingwasprettynicePerfectlocationandveryauthenticatmosphereRecommend,2
閘門轉,2
洗刷,2
Veryoldapartmentsuggestabittouchuponthebathroomand1ofthebedroomwhichfacedtotheplumbingpipeOverallexperiencearesatisfiedtherearewaystoimprovetogainbetterconsumersexperience,2
Excelentplacewillstayagainnexttime,2
落灰,2
极优,2
楼旧,2
焕然一新,2
随答,2
96,2
感像,2
收钱,2
相聚,2
耽误时间,2
困難,2
匆匆忙忙,2
家庭聚会,2
正齊,2
细说,2
增值,2
好刚,2
入到,2
Allgood,2
Everythingisokayexceptbathroom,2
Hosthelpsuswithcheckinevenmetusandbringbytaxitotheplace,2
很藏,2
须,2
煮菜,2
熨,2
公共场所,2
时需,2
Thankyou,2
笑死人,2
拆开,2
詳細地,2
推迟,2
合格,2
验收,2
兩天,2
NiceanduncommonapartmentWithstonegardenandbeautifulviewtothedowntown,2
醒目,2
床罩,2
蜘蛛,2
奉,2
頭一,2
散落,2
推开,2
另付,2
满洲,2
目不暇接,2
离东,2
急救包,2
只会发,2
启动,2
Thelocationisgreat1mintometroExitA,2
鐘就,2
加水,2
圖出,2
美得,2
Thehostcanceledthisreservation6daysbeforearrivalThisisanautomatedposting,2
灶赞,2
锅及,2
开具,2
50150,2
收藏家,2
宽容,2
无线网络,2
容纳,2
竹门,2
传到,2
砖雕,2
放平,2
十几张,2
跑出去,2
02,1
滨江,1
維護,1
头天,1
不付,1
差像,1
以往,1
静,1
花點,1
扑鼻,1
踱,1
冲冲,1
装备齐全,1
很乾淨,1
EmmasplaceislocatednotfarfrommetrostationWhilegettingthereiwalkedthroughlocalpeoplelivelystreetwhereyouwontseeaturistthatwayIhaveenjoyedandsawhowchineseliveeatinteracedandenjoytheirnormaldailyrouteenIlovethisexperience,1
行房,1
风一,1
脱鞋,1
德想,1
說還,1
吸尘器,1
上木有,1
高德,1
CciliasapartmentisgreatLocatedintheheartofdowntownitisveryspaciousandwellequippedFurthermoresheisincrediblyhelpfulandhasagreatpersonalityWouldhighlyrecommendthisapartmenttoeveryoneandwouldbegladtoreturnbackinthefuture,1
妆容,1
UnmuybuensitioenunalindazonadeGuangzhou,1
澡后,1
民谣,1
背痛,1
楼梯间,1
更贵,1
玩到,1
猴猴康,1
勾勒,1
both,1
减肥,1
造就,1
一同,1
储存,1
伤口,1
所能,1
Thehostcanceledthisreservation60daysbeforearrivalThisisanautomatedposting,1
席梦思床,1
诚恳,1
localtips,1
别有用心,1
算大,1
and,1
咬了一口,1
不挡,1
听不见,1
带到,1
一点钟,1
糊,1
WellcentralizedlocationandveryresponsivehostTheplacewascleanandtidyHadalltheessentialsShampooconditionertowelsIwouldgothereagain,1
信价,1
一有,1
大队,1
四边,1
GreatcentrallylocatedspotinZhujiangNewTownCleanandwellfurnishedExpectanAsianstylekitchenandbathroomsothefloorfloodswhenyoutakeashowerHelpfultohaveawashingmachineintheunittoo,1
拍下来,1
緊廣州,1
必回,1
人特好,1
药水,1
無法鎖,1
近出,1
莫兰迪,1
看太赞,1
最让人,1
Haveagoodtime,1
CeciliasspotisexcellentItsinaverysafeandcentralpartoftownwithplentyofgreatrestaurantsbarsandshopsnearbySheissuperresponsiveviatxtandwantedtomakesurewehadeverythingweneededGreatapartmentforavisittoGuangzhou,1
焦距,1
驱蚊剂,1
硬床,1
好几张,1
卷发,1
哈利,1
AlovelyplaceinCBD,1
似,1
迷,1
学生,1
粉得,1
推车,1
糊要,1
装花,1
透气性,1
靓仔,1
膝盖,1
带太多,1
压够,1
带套,1
第一间,1
top,1
徒手,1
Bestlocationbestpricebestroombestviewbesthost,1
割,1
老客户,1
十五,1
天赐,1
神力,1
近过,1
美少女,1
很不稳,1
洒水,1
有窗,1
很擾,1
石锤,1
塔赞,1
字幕,1
后会,1
遇到困难,1
短路,1
小友,1
个位,1
夸一夸,1
伤害,1
户主,1
旅市,1
一成不变,1
看部,1
投射,1
放过,1
五号线,1
历来,1
灵敏,1
气质,1
谨记,1
睡饱,1
一两年,1
新年,1
人长,1
需品,1
堆砌,1
3WIFI,1
不输,1
说倦,1
相邻,1
拯救,1
挂水,1
杂乱无章,1
整合,1
预估,1
富力,1
哈啰,1
会叠,1
远比,1
傻傻的,1
无异,1
遍,1
变形,1
下班,1
才定,1
摆着,1
烧饭,1
适量,1
大姐,1
闲书,1
接机,1
专程到,1
完后,1
差点儿,1
漏光,1
借宿,1
vvvvip,1
回然,1
铺房,1
个床,1
雷打不动,1
碧水,1
池子,1
做工,1
破解,1
卡通,1
轮子,1
冰块,1
superhost,1
最快,1
便利性,1
新装,1
杀手,1
较慢,1
装小,1
承包,1
刺眼,1
全黑,1
铁链,1
成就,1
透出,1
多顾虑,1
声弄,1
取回,1
换锁,1
天井,1
只待,1
扩大,1
本哈,1
促销,1
流血,1
人超棒,1
足矣,1
雪,1
远路,1
洁具,1
柠檬水,1
鸡仔饼,1
远吊椅,1
雪柜,1
心酸,1
饮系,1
防盗,1
通向,1
凹下去,1
喷火,1
二住,1
怕冷,1
街口,1
找不清,1
达成,1
脏用,1
95,1
强门,1
带领,1
挺暖心,1
GoodlocationwithlocalrestaurantsinwalkingdistanceTheroomwascleanandcomfortableabitsmallandhasthestuffyouwillneedforanovernightstayHoweverduringmy3nightstaytheyonlyprovideadisposabletowelforeachguestwhichwasefficientbutnotthebestexperienceTheroomisonlevel3andtheydonthaveanelevatorsokeepthatinmindifyouhaveheavyluggagesEmmawasfriendlyandresponsiveWouldrecommendforashortstay,1
东塔,1
Lagertvnbecomecabletvvipformoremovieforguests,1
太胖,1
提个醒,1
選了,1
太暖,1
明媚,1
這在,1
搭话,1
灯超,1
很涼,1
當勞,1
驴友们,1
公干,1
独行,1
心住,1
有麥,1
公尺,1
AniceplaceforafamilytostaytidecleanandconvenienttoeverywhereAwarmlyhostwhoisnicetointroducewhateversheknows,1
下樓,1
收留,1
异国,1
2026,1
小道,1
三街,1
運大約,1
心里话,1
池里,1
離捷,1
礼服店,1
吃力,1
吵到,1
否认,1
有酒,1
拉肠,1
太暖心,1
Greathostwithgoodcommunication,1
悶熱,1
高能,1
然不隔光,1
好奇,1
加床,1
灯亮,1
几十分钟,1
手把,1
開水鈕,1
困惑,1
管束,1
缺點,1
不求,1
那房,1
祝三街,1
美棒,1
初步,1
破旧不堪,1
潮要,1
朵,1
花里胡哨,1
潮气,1
克服,1
两片,1
全世界,1
真不假,1
會選擇,1
会多国,1
特迷,1
阳光明媚,1
驻海幢,1
无情,1
流下来,1
旋转,1
吵收,1
腰酸背痛,1
慌,1
水晶鞋,1
心烦,1
选用,1
15m,1
尾巴,1
CleanandcozyplaceNocrowdedfeelingHavedeskforworkifyouneedtoShowerhasgoodwaterstreamToilethaspreparedthedisposablepadverythoughtful,1
背景,1
腐败,1
某种,1
过硬,1
咯得,1
清太爽,1
死机,1
损坏,1
逐一,1
没说,1
洁净度,1
食在,1
有風格,1
中离,1
爬起来,1
德滑,1
差异,1
不好不坏,1
可耻,1
灰姑娘,1
滑进,1
台北,1
一毛,1
同福路,1
有情,1
體育,1
算挺近,1
小拍,1
乾净,1
太松,1
太委屈,1
黑布,1
廣交會,1
ThehostandstaffresponseourquestionsquicklyTheaccommodationisniceandcleanThetransportationnearbyisveryconvenientjustafewminuteswalkcanarrivethemetrostation,1
裙,1
德花,1
栽加,1
顶不住,1
蓬蓬,1
纱裙,1
断网,1
中队,1
梯形,1
充沛,1
凹凸不平,1
校准,1
工,1
装嫩,1
听得,1
菇,1
各配,1
Notsuitableforliving,1
白粥,1
一两点,1
睡類,1
岂,1
多临,1
保安人员,1
小硬,1
小户型,1
歪掉,1
池滑,1
娃子,1
乱动,1
水槽,1
摆正,1
用不前,1
早冬有,1
介意,1
卷成,1
坨,1
硬核,1
屯,1
实际意义,1
多数,1
眼冒金星,1
杠精,1
质地,1
ThecorridortotheunitisdarkespeciallyduringnighttimeOthersaremoderate,1
捣腾,1
省力,1
驻地,1
第二档,1
两百块,1
習慣,1
挣钱,1
發了,1
甜品店,1
停車,1
颗星,1
水位,1
热爱,1
总店,1
強導致,1
陷在,1
漏出去,1
之後教,1
順利去,1
喝啤酒,1
VeryfriendlyhostWestayedinafewofherdifferentthemedapartmentsinthesamebuildingPhotosareaccurateitsaclassictwolevelapartmentwithabathroominthebackBlackoutcurtains,1
钱住,1
美瞳,1
太对,1
花瓶,1
很美该,1
澡想用,1
挺透,1
三斤,1
蛮好,1
装成,1
漏到,1
梦寐以求,1
离富力,1
描写,1
有红,1
TheownerisveryniceAndthetrafficisconvenientnearbyisoldguangzhoudelicaciesalotIfIwillcomebackagainIcouldchoosethishotelAndIhadfunintheguangzhou,1
控,1
不熟,1
小西,1
没法用,1
立,1
大箱子,1
平屋,1
超全,1
不看,1
没看,1
我超,1
水馬桶,1
比高,1
记银记,1
用处,1
多放点,1
完蛋,1
460,1
有惠,1
810,1
加倍,1
点度,1
油条,1
保安大队,1
金店,1
解惑,1
关上灯,1
Lowcommunicationefficiency,1
手机信号,1
即视感,1
有榕,1
短途,1
warm,1
橘色,1
棋等,1
GreatplacetostayStylishcleanandthehostisveryhelpfulThesubwaystationisnearbytheriverwalkisrightnexttotheaccommodationOnethingisthatsoundproofingoftheroomisnotreallygoodandyoucanhearpeopletalkingintheroomnexttoyouButthisisnotabigdealcomparetoalltheadvantagesthattheaccommodationoffersRecommend,1
远走,1
泛滥,1
伸不开,1
地小洗,1
完水會,1
itsgreat,1
音量,1
亲爱,1
aibnbplus,1
有好有坏,1
广州市区,1
超小,1
掉线,1
预料到,1
管道,1
AperfectplacetostayinGuangzhouGreatlocationeasytransportaroundthecitywithahandfulofgoodrestaurantsaroundthecornerHostisvery,1
榕记,1
TheroomwasverycleanandnicelydecoratedthelocationwaswithinwalkingdistanceofthesubwayandthehostrepliedquicklytoeverymessageTheywereveryfriendlyandhelpfulIddefinitelystaythereagain,1
黑暗,1
拖板,1
家作,1
主页,1
Veryconvenientlocationandlocalproductarenearby,1
阿拉丁,1
眼罩,1
王者,1
同庆,1
订个,1
体验生活,1
洒进,1
Thisplaceissuperclosetothesubwayline1andline2interchangeandthedirectionsfromthesubwaytotheapartmentareveryeasytounderstandKamrespondedtoallymessagessuperfast,1
TheroomwasOkayAlmostaccordingto,1
KamsplaceisoverallOkayWeshowedthepropertyaddresstolocaltaxidriverattheBaiyunairporthetookustothestreetbutitwashardtofindtheexactpropertylocationAtlastwefindthepropertywithmuchstruggleItwasanoldbuildingveryancientandantiqueItwassmellyrustyTheapartmentisat4thfloorthestairsareverynarrowbrokenfromplacesWealmostslippedtwiceverydifficulttotakeourluggagetoourroom,1
高去,1
難得,1
汇玩去,1
厨余,1
转账,1
人換,1
贴住,1
慣住,1
總之習,1
這種,1
很難,1
曲径通幽,1
另辟蹊径,1
hah,1
水排,1
三是,1
89,1
扫,1
作息,1
熄灯,1
是我太,1
乐观,1
PPT,1
好容易,1
赏月,1
月饼,1
异域,1
飞驰,1
中秋,1
拍出,1
工业,1
两句话,1
黑窄,1
汇万,1
热来,1
Everythingsupernice,1
清一水,1
GreatplacetostayDefinitelyauniqueplaceinGZKamwassuperresponsiveandhelpfulandtheaccommodationwascleanWhatwelikedmostabouttheapartmentwasthehugebalconyIfwehadtopicksomethingwelikedlessitwouldbethesizeofthebathroombutitistotallyfineandmostimportantlyclean,1
GoodlocationneartothemetroandstorestheplaceisexactlyasthephotosincludingthebalconythehostissohelpfulandanswerquicklyeventhoughwhenenteringthefirsttimeitseemedalittleneglectedtheroomsfloorissoniceIfoundjusttwoannoyingthingsthemattresswashardandwhentherespeopleintheaboveroomthedrainsnoiseisloud,1
